boundary,file,line,snippet
OUTBOUND_HTTP,scripts/validate-bhm-only-runtime.ps1,141,"$openapi = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/openapi.json"" -TimeoutSec 20"
OUTBOUND_HTTP,scripts/validate-bhm-only-runtime.ps1,167,"$health = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/bhm/health"" -Headers $headers -TimeoutSec 10"
OUTBOUND_HTTP,scripts/validate-bhm-only-runtime.ps1,174,"$ready = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/health/ready"" -TimeoutSec 10"
OUTBOUND_HTTP,scripts/validate-bhm-only-runtime.ps1,182,"$cutover = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/health/cutover"" -Headers $headers -TimeoutSec 10"
OUTBOUND_HTTP,scripts/validate-bhm-p17.1-llm-inventory.py,12,import urllib.request
OUTBOUND_HTTP,scripts/validate-bhm-p17.1-llm-inventory.py,237,"request = urllib.request.Request(url, method=method, headers={**headers, ""Content-Type"": ""application/json""})"
OUTBOUND_HTTP,scripts/validate-bhm-p17.1-llm-inventory.py,241,"with urllib.request.urlopen(request, timeout=timeout) as response:"
OUTBOUND_HTTP,scripts/validate-bhm-p18.14-mcp-doctor.py,12,import urllib.request
OUTBOUND_HTTP,scripts/validate-bhm-p18.14-mcp-doctor.py,86,request = urllib.request.Request(
OUTBOUND_HTTP,scripts/validate-bhm-p18.14-mcp-doctor.py,90,"with urllib.request.urlopen(request, timeout=15) as response:  # noqa: S310"
OUTBOUND_HTTP,scripts/validate-bhm-p18.15-mcp-panel.py,11,import urllib.request
OUTBOUND_HTTP,scripts/validate-bhm-p18.15-mcp-panel.py,59,request = urllib.request.Request(
OUTBOUND_HTTP,scripts/validate-bhm-p18.15-mcp-panel.py,67,"with urllib.request.urlopen(request, timeout=15) as response:  # noqa: S310"
OUTBOUND_HTTP,scripts/validate-bhm-p18.16-mcp-repair.py,14,import urllib.request
OUTBOUND_HTTP,scripts/validate-bhm-p18.16-mcp-repair.py,75,request = urllib.request.Request(
OUTBOUND_HTTP,scripts/validate-bhm-p18.16-mcp-repair.py,85,"with urllib.request.urlopen(request, timeout=15) as response:  # noqa: S310"
OUTBOUND_HTTP,scripts/validate-bhm-p21.0-streamable-http.py,56,"self.client = httpx.Client(timeout=timeout_seconds, follow_redirects=True)"
OUTBOUND_HTTP,scripts/validate-bhm-p21.0-streamable-http.py,80,"def post(self, method: str, params: dict[str, Any], *, session_id: str = """") -> httpx.Response:"
OUTBOUND_HTTP,scripts/validate-bhm-p21.10-12-activation-dispositions.py,10,import urllib.request
OUTBOUND_HTTP,scripts/validate-bhm-p21.10-12-activation-dispositions.py,18,"with urllib.request.urlopen(url, timeout=8) as response:"
OUTBOUND_HTTP,scripts/validate-bhm-p21.2-golden-benchmark.py,10,import urllib.request
OUTBOUND_HTTP,scripts/validate-bhm-p21.2-golden-benchmark.py,27,"with urllib.request.urlopen(""http://127.0.0.1:8000/health/ready"", timeout=8) as response:"
OUTBOUND_HTTP,scripts/validate-bhm-p21.4-packaging-profiles.py,10,import urllib.request
OUTBOUND_HTTP,scripts/validate-bhm-p21.4-packaging-profiles.py,21,"with urllib.request.urlopen(url, timeout=timeout) as response:"
OUTBOUND_HTTP,scripts/validate-bhm-p22-activation.py,15,import urllib.request
OUTBOUND_HTTP,scripts/validate-bhm-p22-activation.py,36,"request = urllib.request.Request(base_url.rstrip(""/"") + ""/collections"", method=""GET"")"
OUTBOUND_HTTP,scripts/validate-bhm-p22-activation.py,37,"with urllib.request.urlopen(request, timeout=8) as response:"
OUTBOUND_HTTP,scripts/validate-bhm-p28-wi82-semantic-quality.py,25,"from urllib.request import Request, urlopen"
OUTBOUND_HTTP,scripts/validate-bhm-portable-install.ps1,43,return Invoke-RestMethod -UseBasicParsing -Uri $Url -TimeoutSec 5
OUTBOUND_HTTP,scripts/validate-bhm-release-postinstall.ps1,68,"$health = Invoke-RestMethod -UseBasicParsing -Uri ""$Url/bhm/health"" -Headers $headers -TimeoutSec 10"
OUTBOUND_HTTP,scripts/validate-bhm-release-postinstall.ps1,69,"$cutover = Invoke-RestMethod -UseBasicParsing -Uri ""$Url/health/cutover"" -Headers $headers -TimeoutSec 10"
OUTBOUND_HTTP,scripts/validate-bhm-release-postinstall.ps1,70,"$slo = Invoke-RestMethod -UseBasicParsing -Uri ""$Url/bhm/health/slo"" -Headers $headers -TimeoutSec 10"
OUTBOUND_HTTP,scripts/validate-bhm-retention.ps1,80,"$observationStatusBefore = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/bhm/observations/store/status?integrity=true"" -Headers $callerHeaders -TimeoutSec 20"
OUTBOUND_HTTP,scripts/validate-bhm-retention.ps1,81,"$queueStatusBefore = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/bhm/hooks/queue/status?integrity=true"" -Headers $callerHeaders -TimeoutSec 20"
OUTBOUND_HTTP,scripts/validate-bhm-retention.ps1,108,"$observationStatusAfter = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/bhm/observations/store/status?integrity=true"" -Headers $callerHeaders -TimeoutSec 20"
OUTBOUND_HTTP,scripts/validate-bhm-retention.ps1,109,"$queueStatusAfter = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/bhm/hooks/queue/status?integrity=true"" -Headers $callerHeaders -TimeoutSec 20"
OUTBOUND_HTTP,scripts/validate-bhm-retention.ps1,123,"$statusEndpoint = Invoke-RestMethod -Method Get -Uri ""$BaseUrl/bhm/retention/status"" -Headers $callerHeaders -TimeoutSec 20"
OUTBOUND_HTTP,scripts/validate-bhm-streamable-http.ps1,18,"Invoke-RestMethod -UseBasicParsing -Uri ""$($BaseUrl.TrimEnd('/'))$Path"" -Headers $RequestHeaders -TimeoutSec 10"
OUTBOUND_HTTP,scripts/validate-bhm-upgrade-rollback.ps1,158,$qdrantSnapshot = Invoke-RestMethod -UseBasicParsing -Uri $QdrantCatalogUrl -TimeoutSec 15
OUTBOUND_HTTP,scripts/verify-bhm-crystallize-worker.py,47,def _bhm_client() -> httpx.Client:
OUTBOUND_HTTP,scripts/verify-bhm-crystallize-worker.py,48,return httpx.Client(
OUTBOUND_HTTP,scripts/verify-bhm-crystallize-worker.py,76,"def get_memory(client: httpx.Client, base_url: str, memory_id: str, project: str) -> dict[str, Any]:"
OUTBOUND_HTTP,scripts/verify-bhm-crystallize-worker.py,82,"def get_links(client: httpx.Client, base_url: str, memory_id: str, project: str) -> list[dict[str, Any]]:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,378,"async with httpx.AsyncClient(timeout=LIVE_SEARCH_TIMEOUT_SECONDS, headers={""User-Agent"": LIVE_SEARCH_USER_AGENT}) as client:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,392,"async with httpx.AsyncClient(timeout=LIVE_SEARCH_TIMEOUT_SECONDS, headers={""User-Agent"": LIVE_SEARCH_USER_AGENT}) as client:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,617,async with httpx.AsyncClient(
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,665,"except (httpx.HTTPError, json.JSONDecodeError, TypeError, ValueError, RuntimeError):"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,2473,with httpx.Client(
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,2502,"except (httpx.HTTPError, json.JSONDecodeError, TypeError, ValueError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,2753,"client: httpx.AsyncClient | None = None,"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,2844,async with httpx.AsyncClient(timeout=self.timeout) as client:
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,2859,"except (OSError, httpx.HTTPError, RuntimeError, json.JSONDecodeError, KeyError, IndexError, TypeError, ValueError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,2888,async with httpx.AsyncClient(timeout=self.timeout) as client:
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,2913,"client: httpx.AsyncClient,"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,3181,async with httpx.AsyncClient(timeout=self.timeout) as client:
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,3242,"client: httpx.AsyncClient | None = None,"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,3271,"client: httpx.AsyncClient | None = None,"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,3515,"except (httpx.HTTPError, RuntimeError, json.JSONDecodeError, KeyError, IndexError, ValueError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,3724,"except (httpx.HTTPError, RuntimeError, json.JSONDecodeError, KeyError, IndexError, ValueError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,3930,"except (httpx.HTTPError, RuntimeError, json.JSONDecodeError, KeyError, IndexError, ValueError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,4328,"except (httpx.HTTPError, RuntimeError, json.JSONDecodeError, KeyError, TypeError, ValueError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,4482,"except (httpx.HTTPError, RuntimeError, json.JSONDecodeError, KeyError, ValueError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,4494,"except (httpx.HTTPError, RuntimeError, json.JSONDecodeError, KeyError, ValueError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,4601,"except (httpx.HTTPError, RuntimeError, json.JSONDecodeError) as exc:"
OUTBOUND_HTTP,src/blackholememory/agents/developer_agent.py,4630,"except (httpx.HTTPError, RuntimeError, json.JSONDecodeError) as exc:"
OUTBOUND_HTTP,src/blackholememory/app.py,19,import urllib.request
OUTBOUND_HTTP,src/blackholememory/app.py,631,request = urllib.request.Request(
OUTBOUND_HTTP,src/blackholememory/app.py,637,"with urllib.request.urlopen(request, timeout=_PROVIDER_WARMUP_TIMEOUT_SECONDS) as response:"
OUTBOUND_HTTP,src/blackholememory/app.py,657,request = urllib.request.Request(
OUTBOUND_HTTP,src/blackholememory/app.py,663,"with urllib.request.urlopen(request, timeout=_PROVIDER_EMBEDDING_WARMUP_TIMEOUT_SECONDS) as response:"
OUTBOUND_HTTP,src/blackholememory/app.py,1523,"with urllib.request.urlopen(f""{settings.qdrant_url.rstrip('/')}/healthz"", timeout=_QDRANT_HEALTH_TIMEOUT_SECONDS) as response:"
OUTBOUND_HTTP,src/blackholememory/app.py,11117,async with httpx.AsyncClient(timeout=_FACT_SYNTHESIS_TIMEOUT_SECONDS) as client:
OUTBOUND_HTTP,src/blackholememory/bhm_mcp.py,189,def _client() -> httpx.Client:
OUTBOUND_HTTP,src/blackholememory/bhm_mcp.py,205,return httpx.Client(
OUTBOUND_HTTP,src/blackholememory/llm_gateway.py,10,import urllib.request
OUTBOUND_HTTP,src/blackholememory/llm_gateway.py,398,request = urllib.request.Request(
OUTBOUND_HTTP,src/blackholememory/llm_gateway.py,405,"with urllib.request.urlopen(request, timeout=timeout) as response:"
OUTBOUND_HTTP,src/blackholememory/local_model_replay.py,98,"async with httpx.AsyncClient(base_url=base_url.rstrip(""/""), timeout=timeout) as client:"
OUTBOUND_HTTP,src/blackholememory/local_model_replay.py,225,"async def _discover_models(client: httpx.AsyncClient, model_id: str) -> list[str]:"
OUTBOUND_HTTP,src/blackholememory/local_model_replay.py,237,"client: httpx.AsyncClient,"
OUTBOUND_HTTP,src/blackholememory/mcp_doctor.py,21,import urllib.request
OUTBOUND_HTTP,src/blackholememory/mcp_doctor.py,310,request = urllib.request.Request(
OUTBOUND_HTTP,src/blackholememory/mcp_doctor.py,315,"with urllib.request.urlopen(request, timeout=max(min(timeout_seconds, 15.0), 0.2)) as response:  # noqa: S310"
OUTBOUND_HTTP,src/blackholememory/mcp_doctor.py,612,"request = urllib.request.Request(url, data=data, headers=headers, method=method)"
OUTBOUND_HTTP,src/blackholememory/mcp_doctor.py,614,"with urllib.request.urlopen(request, timeout=max(min(timeout_seconds, 15.0), 0.2)) as response:  # noqa: S310"
OUTBOUND_HTTP,src/blackholememory/mem0_adapter.py,14,import urllib.request
OUTBOUND_HTTP,src/blackholememory/mem0_adapter.py,172,"with urllib.request.urlopen(f""{settings.qdrant_url.rstrip('/')}/healthz"", timeout=1.0) as response:"
OUTBOUND_HTTP,src/blackholememory/runtime_storage.py,246,# expensive quick_check for concurrent readiness requests.
OUTBOUND_HTTP,src/blackholememory/source_registry.py,19,import urllib.request
OUTBOUND_HTTP,src/blackholememory/source_registry.py,692,request = urllib.request.Request(
OUTBOUND_HTTP,src/blackholememory/source_registry.py,697,"with urllib.request.urlopen(request, timeout=45) as response:  # noqa: S310 - registry URL is operator-reviewed"
OUTBOUND_HTTP,src/blackholememory/static/3d-force-graph.min.js,5,"op.readability=function(e,t){var n=op(e),i=op(t);return(Math.max(n.getLuminance(),i.getLuminance())+.05)/(Math.min(n.getLuminance(),i.getLuminance())+.05)},op.isReadable=function(e,t,n){var i,r,s=op.readability(e,t);switch(r=!1,(i=function(e){var t,n;t=((e=e||{level:""AA"",size:""small""}).level||""AA"")."
OUTBOUND_HTTP,src/blackholememory/static/redoc.standalone.js,3,""":95===e?"" "":76===e?""\u2028"":80===e?""\u2029"":""""}function A(e){return e<=65535?String.fromCharCode(e):String.fromCharCode(55296+(e-65536>>10),56320+(e-65536&1023))}for(var C=new Array(256),j=new Array(256),P=0;P<256;P++)C[P]=_(P)?1:0,j[P]=_(P);function T(e,t){this.input=e,this.filename=t.filename||nu"
OUTBOUND_HTTP,src/blackholememory/static/redoc.standalone.js,42,"`;class As extends n.PureComponent{render(){return n.createElement(""div"",{style:{textAlign:""center""}},n.createElement(_s,{color:this.props.color},""Loading ...""),n.createElement(Os,{color:this.props.color}))}}var Cs=r(5556);const js=n.createContext(new Pi({})),Ps=js.Provider,Ts=js.Consumer;var Is=r(8"
OUTBOUND_HTTP,src/blackholememory/static/three.core.min.js,6,"const t=""183"",e={LEFT:0,MIDDLE:1,RIGHT:2,ROTATE:0,DOLLY:1,PAN:2},i={ROTATE:0,PAN:1,DOLLY_PAN:2,DOLLY_ROTATE:3},s=0,r=1,n=2,a=3,o=0,h=1,l=2,c=3,u=0,d=1,p=2,m=0,y=1,g=2,f=3,x=4,b=5,v=6,w=100,M=101,S=102,_=103,A=104,T=200,z=201,C=202,I=203,B=204,k=205,O=206,P=207,R=208,N=209,V=210,E=211,L=212,F=213,D=2"
OUTBOUND_HTTP,tests/conftest.py,11,# change the in-process auth contract or leak into test requests.
OUTBOUND_HTTP,tests/integration/test_pure_core_features.py,4100,"raise developer_agent.httpx.ConnectError(""vision api offline"")"
OUTBOUND_HTTP,tests/unit/test_code_graph.py,62,"""export function callRemote(bus) { fetch('https://api.example.test/v1'); fetch('/api/items'); bus.emit('orders.created'); bus.on('orders.updated', handler); }\n"","
OUTBOUND_HTTP,tests/unit/test_code_graph.py,1392,"'fetch(""https://http.example.test/items"");\n'"
OUTBOUND_HTTP,tests/unit/test_cross_repo_links.py,25,"(caller / ""client.js"").write_text(""fetch('https://service.test/api/items')\n"", encoding=""utf-8"")"
OUTBOUND_HTTP,tests/unit/test_launcher_ui_bootstrap.py,216,"monkeypatch.setattr(launcher.urllib.request, ""urlopen"", fake_urlopen)"
OUTBOUND_HTTP,tests/unit/test_launcher_ui_bootstrap.py,232,"monkeypatch.setattr(launcher.urllib.request, ""urlopen"", fake_urlopen)"
OUTBOUND_HTTP,tests/unit/test_local_security_worker.py,73,self.requests.append(request)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,25,"client: httpx.AsyncClient,"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,37,"async def _initialize(client: httpx.AsyncClient, request_id: int) -> tuple[dict[str, Any], str]:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,65,"client: httpx.AsyncClient,"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,106,first_transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,107,"async with httpx.AsyncClient(transport=first_transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,110,recovered_transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,111,"async with httpx.AsyncClient(transport=recovered_transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,175,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,176,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,249,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,250,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,285,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,286,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,352,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,353,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,425,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,426,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,478,healthy_transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,479,"async with httpx.AsyncClient(transport=healthy_transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,482,failing_transport = httpx.ASGITransport(app=dropping_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,483,"async with httpx.AsyncClient(transport=failing_transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,505,reconnect_transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,506,"async with httpx.AsyncClient(transport=reconnect_transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,533,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,534,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,561,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,562,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,598,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,599,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,658,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,659,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,694,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,695,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,765,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,766,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,827,transport = httpx.ASGITransport(app=gateway.asgi_app)
OUTBOUND_HTTP,tests/unit/test_mcp_streamable_http.py,828,"async with httpx.AsyncClient(transport=transport, base_url=""http://127.0.0.1:8000"") as client:"
OUTBOUND_HTTP,tests/unit/test_p18_7_rest_degraded_contract.py,42,function Invoke-RestMethod {{
OUTBOUND_HTTP,tests/unit/test_p28_wi108_semantic_freshness.py,89,"for forbidden in (""urlopen"", ""subprocess"", ""requests."", ""httpx"", ""upsert"", ""delete_collection""):"
OUTBOUND_HTTP,tests/unit/test_p28_wi114_git_impact_receipt.py,75,"for forbidden in (""subprocess"", ""urlopen"", ""requests."", ""apply_patch"", ""git -c""):"
OUTBOUND_HTTP,tests/unit/test_provider_embedding_warmup.py,30,"monkeypatch.setattr(bhm_app.urllib.request, ""urlopen"", fake_urlopen)"
OUTBOUND_HTTP,tests/unit/test_provider_embedding_warmup.py,71,"monkeypatch.setattr(bhm_app.urllib.request, ""urlopen"", fake_urlopen)"
OUTBOUND_HTTP,tests/unit/test_workbench_rendering.py,41,"assert source.count(""fetch("") == 1"
OUTBOUND_HTTP,tests/unit/test_workbench_rendering.py,42,"assert ""return fetch(path"" in source"
PROCESS,control/scripts/shared/Invoke-Utf8Script.ps1,4,"[ValidateSet(""Node"", ""PowerShell"")]"
PROCESS,control/scripts/shared/Invoke-Utf8Script.ps1,53,"$executableName = if ($PSVersionTable.PSEdition -eq ""Core"") { ""pwsh"" } else { ""powershell"" }"
PROCESS,control/scripts/shared/Invoke-Utf8Script.ps1,79,"$extension = if ($Runtime -eq ""PowerShell"") { "".ps1"" } else { "".js"" }"
PROCESS,plugins/bhm-codex-connector/scripts/bhm-doctor-activate.ps1,156,$json = & powershell -NoProfile -ExecutionPolicy Bypass -File $ScriptPath @Arguments -AsJson
PROCESS,plugins/bhm-codex-connector/scripts/bhm-portable-doctor.ps1,27,$doctor = & powershell -NoProfile -ExecutionPolicy Bypass -File $doctorScript -Project $Project -Title $Title -Lightweight -AsJson | ConvertFrom-Json
PROCESS,plugins/bhm-codex-connector/scripts/bhm-profile.ps1,89,$json = & powershell @args
PROCESS,plugins/bhm-codex-connector/scripts/bhm-profile.ps1,106,$json = & powershell @args
PROCESS,plugins/bhm-codex-connector/scripts/bhm-profile.ps1,123,$json = & powershell @args
PROCESS,plugins/bhm-codex-connector/scripts/bhm-profile.ps1,136,$json = & powershell @args
PROCESS,plugins/bhm-codex-connector/scripts/bhm-release-operator.ps1,35,& powershell @arguments
PROCESS,plugins/bhm-codex-connector/scripts/bhm-run-live-memory-check.ps1,42,$preflightJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $preflightScript -Project $Project -AsJson
PROCESS,plugins/bhm-codex-connector/scripts/bhm-run-live-memory-check.ps1,46,$mcpJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $showMcpScript -AsJson
PROCESS,plugins/bhm-codex-connector/scripts/bhm-run-live-memory-check.ps1,51,$sessionJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $sessionRecordScript `
PROCESS,plugins/bhm-codex-connector/scripts/compare-bhm-profiles.ps1,44,return (& powershell @args)
PROCESS,plugins/bhm-codex-connector/scripts/generate-plugin-smoke-bundle.ps1,48,$runJson = & powershell @runnerArgs
PROCESS,plugins/bhm-codex-connector/scripts/set-bhm-profile.ps1,89,$doctorJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $doctorScript -Project e-github-workspace -Title profile-recheck -Lightweight -AsJson 2>&1
PROCESS,plugins/bhm-codex-connector/scripts/start-bhm-workbench.ps1,64,if ($Open) { Start-Process (Get-BhmWorkbenchLaunchUrl -Capability $capability) | Out-Null }
PROCESS,plugins/bhm-codex-connector/scripts/start-bhm-workbench.ps1,86,$proc = Start-Process node `
PROCESS,plugins/bhm-codex-connector/scripts/start-bhm-workbench.ps1,114,if ($Open) { Start-Process (Get-BhmWorkbenchLaunchUrl -Capability $capability) | Out-Null }
PROCESS,plugins/bhm-codex-connector/scripts/sync-to-workspace-bundle.ps1,35,& powershell @builderArgs
PROCESS,plugins/bhm-codex-connector/scripts/test-bhm-profile.ps1,187,$setJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $setProfileScript -Profile $Profile -RestartWorker -AsJson
PROCESS,plugins/bhm-codex-connector/scripts/test-bhm-profile.ps1,195,$preflightJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $preflightScript -Project $Project -AsJson
PROCESS,plugins/bhm-codex-connector/scripts/test-bhm-profile.ps1,198,$mcpJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $showMcpScript -AsJson
PROCESS,plugins/bhm-codex-connector/scripts/test-bhm-profile.ps1,223,$bundleJson = & powershell -NoProfile -ExecutionPolicy Bypass -File $bundleScript `
PROCESS,plugins/bhm-codex-connector/scripts/use-low-context.ps1,9,& powershell -NoProfile -ExecutionPolicy Bypass -File $target -Profile low-context -RestartWorker:$true -AsJson:$AsJson
PROCESS,plugins/bhm-codex-connector/scripts/use-standard-context.ps1,9,& powershell -NoProfile -ExecutionPolicy Bypass -File $target -Profile standard -RestartWorker:$true -AsJson:$AsJson
PROCESS,scripts/benchmark-bhm-wi01-repository-index.py,31,subprocess.run(
PROCESS,scripts/bhm-projection-operator.ps1,183,"$launcher = Start-Process -FilePath ""powershell.exe"" `"
PROCESS,scripts/bhm_crystallize_worker.py,295,"- Docker, WSL, PowerShell, Qdrant, Mem0, MCP, runtime, workers, ports, deploy, or local infrastructure issues => domain=infra."
PROCESS,scripts/bhm_crystallize_worker.py,581,"""powershell"": (""powershell"",),"
PROCESS,scripts/bhm_crystallize_worker.py,2480,"if any(token in text for token in (""docker"", ""wsl"", ""powershell"", ""qdrant"", ""mem0"", ""mcp"", ""runtime"", ""worker"", ""port"", ""deploy"")):"
PROCESS,scripts/bhm_launcher.py,248,DETACHED_PROCESSES: list[subprocess.Popen] = []
PROCESS,scripts/bhm_launcher.py,426,def hidden_startupinfo() -> subprocess.STARTUPINFO | None:
PROCESS,scripts/bhm_launcher.py,429,startupinfo = subprocess.STARTUPINFO()
PROCESS,scripts/bhm_launcher.py,430,startupinfo.dwFlags |= subprocess.STARTF_USESHOWWINDOW
PROCESS,scripts/bhm_launcher.py,431,startupinfo.wShowWindow = subprocess.SW_HIDE
PROCESS,scripts/bhm_launcher.py,486,def terminate_process_tree(process: subprocess.Popen | None) -> None:
PROCESS,scripts/bhm_launcher.py,492,subprocess.run(
PROCESS,scripts/bhm_launcher.py,494,"stdin=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,495,"stdout=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,496,"stderr=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,683,"def run_detached(args: list[str], cwd: Path = PROJECT_ROOT) -> subprocess.Popen:"
PROCESS,scripts/bhm_launcher.py,685,proc = subprocess.Popen(
PROCESS,scripts/bhm_launcher.py,688,"stdin=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,689,"stdout=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,690,"stderr=subprocess.DEVNULL,"
PROCESS,scripts/bhm_launcher.py,714,"""powershell"","
PROCESS,scripts/bhm_launcher.py,731,"""powershell"","
